City,Eq_Latitude,Eq_Longitude,Magnitude,Depth
İstanbul,40.891999999999996,28.316999999999997,5.3,15.0
Manisa,39.1,28.1,4.0,33.0
Van,39.046,44.111000000000004,4.6,6.5
Van,39.066,44.115,5.5,15.0
Bingöl,38.9084,40.5252,4.2,10.0
Bingöl,39.2393,40.3382,4.3,10.0
Burdur,37.6008,30.0167,4.0,10.0
Antalya,37.2184,30.6004,4.6,9.7
Adıyaman,37.7991,37.5984,4.4,2.7
Bursa,39.9554,29.156999999999996,4.2,7.8
Isparta,38.3416,30.8315,4.7,9.0
Bursa,40.1365,29.232,4.5,6.4
Balıkesir,39.4261,27.9823,4.1,26.2
Adana,37.021,36.025,4.2,10.0
Muğla,36.88,27.729,4.8,24.9
Muğla,36.87,27.7897,4.1,10.0
Muğla,36.797,27.715999999999998,4.7,27.6
Isparta,37.9274,30.938000000000002,4.6,10.0
Isparta,37.9087,30.9896,4.2,10.0
Muğla,36.782,28.2849,4.3,77.8
Van,38.047,43.053000000000004,4.8,15.0
Isparta,37.9821,31.0814,4.6,10.0
Isparta,37.9306,31.0982,4.5,16.0
Isparta,37.9452,31.0077,4.6,10.0
Osmaniye,37.11,36.38,4.0,10.0
Adıyaman,37.89,38.52,4.2,10.0
Adıyaman,37.635999999999996,37.5649,4.7,10.0
Isparta,37.873000000000005,30.2693,4.2,11.7
Bursa,40.4182,28.4575,4.4,17.7
Erzurum,40.635,40.8781,4.3,10.0
Bingöl,39.1513,40.5,4.2,10.0
Bursa,40.4566,29.2403,4.0,7.5
Kahramanmaraş,37.99,37.1,4.1,10.0
Manisa,38.7314,27.8207,4.0,10.0
Van,39.0932,43.5217,4.4,10.0
Diyarbakır,38.3243,39.3511,4.7,32.5
Muğla,36.777,28.159000000000002,5.3,76.1
Erzincan,39.939,40.086999999999996,4.8,43.7
Balıkesir,39.2963,27.9151,4.2,3.3
Muğla,36.9,28.374000000000002,4.6,18.5
Diyarbakır,38.416,40.495,5.0,38.5
İzmir,38.817,26.8873,4.0,12.0
Kars,40.2225,42.205,4.3,10.0
Erzincan,39.5839,38.5546,4.4,11.0
Antalya,36.637,31.723000000000003,4.7,123.5
Manisa,38.7517,27.7444,4.3,14.0
Kütahya,39.372,28.905,4.5,10.0
Kütahya,39.3612,29.0615,4.5,10.0
Bursa,39.7359,28.7815,4.0,7.8
İstanbul,40.8005,28.993000000000002,4.6,10.0
Aydın,37.7892,27.379,4.5,2.8
Karabük,41.153,32.426,4.4,14.3
Bursa,39.6591,28.9652,4.4,11.3
Aydın,37.941,28.557,5.6,12.6
Bingöl,38.9065,40.3087,4.3,9.0
Manisa,39.0738,27.7866,4.1,11.0
Manisa,39.0929,27.7526,4.2,14.0
Çanakkale,40.2494,27.3151,4.1,5.0
Adıyaman,38.0299,39.1317,4.1,10.0
Manisa,39.1094,27.8389,4.1,10.0
Manisa,39.038000000000004,28.7858,4.7,10.0
İzmir,38.5862,27.0994,4.6,10.0
Van,38.55,43.54600000000001,4.7,20.0
Malatya,38.019,37.747,4.6,30.3
Gaziantep,37.1884,37.2648,4.5,10.0
Gaziantep,37.169000000000004,37.161,5.0,48.8
Muğla,36.6925,27.9424,4.1,109.1
Adana,37.8052,35.908,4.1,2.4
Antalya,36.2783,32.3454,4.1,10.0
İstanbul,40.8907,28.3459,4.1,5.0
İzmir,37.8519,27.4004,4.2,7.4
Balıkesir,39.4628,28.3629,4.2,5.0
Malatya,38.0173,37.8605,4.0,10.0
Malatya,38.003,37.8193,4.4,28.3
Malatya,38.0527,37.916,4.0,10.0
Malatya,38.0422,37.8153,4.5,10.0
Manisa,39.0858,28.6978,4.1,10.0
Malatya,38.0327,37.8462,4.6,30.5
Malatya,37.968,37.7974,4.2,10.0
Kahramanmaraş,37.98,36.9,4.1,10.0
Malatya,38.0248,37.8168,4.2,10.0
Malatya,37.99,38.04,4.2,10.0
Malatya,37.96,38.02,4.2,10.0
Malatya,38.0142,37.9098,4.4,10.0
Malatya,38.0211,37.8394,4.4,10.0
Malatya,37.9825,38.0424,4.4,10.0
Malatya,38.005,37.912,5.8,21.9
Balıkesir,39.4599,28.3601,4.3,9.4
Erzurum,40.5833,41.8041,4.1,10.0
İzmir,37.9595,27.3894,4.0,10.0
Balıkesir,39.4564,28.4385,4.4,11.1
Manisa,38.8797,27.5275,4.0,10.0
İzmir,38.3979,26.7239,4.0,10.0
Van,37.9235,43.0764,4.2,10.0
Balıkesir,40.7203,27.5684,4.6,10.0
Balıkesir,39.4921,28.416999999999998,4.5,7.7
Malatya,37.985,37.8483,4.2,10.0
Malatya,38.0,37.98,4.1,10.0
Malatya,37.97,37.88,4.0,10.0
Malatya,38.0576,37.7875,4.6,36.4
Malatya,38.1191,37.8115,4.2,10.0
Malatya,38.001,37.783,6.0,4.1
Muğla,36.93,28.0,4.1,119.0
Iğdır,39.997,43.373000000000005,4.9,15.0
Erzincan,39.6705,40.1173,4.4,10.0
Afyonkarahisar,38.9832,31.518,4.4,10.0
Afyonkarahisar,38.9901,31.4911,4.2,10.0
Muş,39.121,41.823,4.8,35.0
Adana,37.5625,35.4028,4.4,33.0
Adana,37.5458,35.4679,4.6,33.0
Çanakkale,40.1958,27.2636,4.1,10.0
Muğla,36.993,28.897,4.6,7.8
Manisa,39.2865,27.7016,4.6,10.0
Aydın,37.6475,27.5722,4.5,23.4
Konya,37.6017,33.2861,4.1,10.0
Kars,40.374,42.333999999999996,5.2,35.0
Manisa,38.8017,27.8284,4.3,12.0
Manisa,38.7714,27.8342,4.1,10.0
İzmir,38.8574,27.0123,4.0,5.0
Ardahan,40.8161,42.5419,4.5,10.0
Yalova,40.7249,29.112,4.7,7.6
Muğla,36.382,28.834,4.6,56.5
Bayburt,40.2401,40.195,4.0,3.0
Çorum,40.849000000000004,34.5928,4.0,10.0
Denizli,37.2344,28.7916,4.5,11.0
Bayburt,39.964,39.796,4.9,11.6
Erzurum,40.2219,42.0054,4.9,10.0
Gaziantep,37.26,36.9774,4.5,33.0
Elazığ,38.3265,39.2582,4.2,8.7
Erzincan,39.7677,39.5747,4.5,33.0
Amasya,40.5557,35.8079,4.4,10.0
Amasya,40.593,35.863,4.8,11.6
Tekirdağ,40.8584,27.8355,4.1,10.0
Çanakkale,39.7109,26.0902,4.0,25.7
Denizli,38.365,29.809,4.6,9.6
Tekirdağ,40.7354,27.3803,4.4,9.1
Malatya,38.6,38.0,4.0,10.0
Elazığ,38.5,38.6,4.1,33.0
Yalova,40.7036,29.009,4.2,6.0
Muğla,36.8024,27.5379,5.0,20.0
Muğla,36.7662,27.4605,4.5,5.0
Ankara,39.5461,32.9288,4.4,5.3
Antalya,36.9104,31.6715,4.2,16.0
Manisa,38.5148,27.6934,4.7,15.0
Antalya,36.8584,31.7032,4.0,10.0
Konya,39.1319,33.1657,4.3,10.0
Van,37.9895,43.1815,4.1,38.2
Van,37.996,43.062,4.7,35.7
Muğla,36.6096,27.6656,4.7,128.4
Erzurum,39.775999999999996,41.769,4.8,35.0
Kütahya,39.0194,29.8805,4.6,35.7
Isparta,37.5588,30.8401,4.7,10.0
Burdur,37.396,30.857,4.5,39.8
Burdur,37.4512,30.6263,4.5,43.7
İzmir,38.5333,27.3629,4.1,7.3
Sivas,39.19,36.014,4.6,37.4
Van,38.004,43.022,4.5,10.0
Van,37.951,43.093999999999994,4.8,10.0
Denizli,37.949,28.9482,4.1,12.8
Osmaniye,37.1196,36.2752,4.3,38.7
Çanakkale,40.3275,27.2282,4.1,5.7
Manisa,38.9127,27.8001,4.0,10.0
Bursa,40.0692,29.2577,4.8,9.0
Erzurum,40.5033,41.5424,4.7,38.8
Ardahan,40.8314,42.4669,4.4,34.1
Erzurum,40.76,42.533,4.7,35.0
Erzurum,40.7131,42.2717,4.4,32.4
Erzurum,40.6816,42.407,4.6,35.6
Erzurum,40.71,42.448,5.4,35.0
Ardahan,40.8302,42.5032,4.5,20.3
Erzurum,40.7556,42.4931,4.6,33.0
Erzurum,40.885,42.238,5.5,10.0
Erzincan,39.5028,38.6233,4.3,10.0
Isparta,38.122,30.8923,4.3,32.5
Denizli,37.8339,29.4887,4.0,10.0
Kocaeli,40.7375,30.0009,4.0,26.5
Burdur,37.6332,30.1393,4.1,10.0
Çanakkale,39.4448,26.296,4.1,6.4
Muğla,36.4744,28.8295,4.1,5.0
Van,39.0226,43.9437,4.2,10.0
Erzurum,40.652,42.1938,4.2,10.0
Malatya,38.7551,38.0412,4.6,10.0
Manisa,39.2173,27.7197,4.1,10.0
Kütahya,39.2463,28.7904,4.1,7.7
Konya,38.9464,31.9787,4.1,10.0
Muğla,37.2261,28.7215,4.3,10.0
İzmir,38.8538,26.7061,4.0,13.8
Sakarya,40.6741,30.2693,4.1,5.9
Muğla,36.8064,27.7652,4.1,10.0
Erzincan,39.8168,39.4347,4.6,10.0
Erzurum,40.5775,42.3772,4.1,33.0
Denizli,37.89,29.276999999999997,4.7,33.7
Afyonkarahisar,38.8984,31.4106,4.1,12.0
Muğla,37.2175,28.4178,4.3,8.6
Tokat,40.5204,36.6322,4.1,12.9
Erzurum,40.4263,42.1383,4.5,45.2
Şırnak,37.6192,42.8782,4.4,43.4
Balıkesir,39.5586,28.7598,4.1,6.8
Balıkesir,39.6156,28.758000000000003,4.0,4.4
Isparta,38.0412,30.704,4.1,10.0
Balıkesir,39.6375,27.866999999999997,4.6,12.0
Aydın,37.7449,28.6756,4.5,10.0
Aydın,37.7923,28.4163,4.2,33.0
Muğla,37.126999999999995,27.9571,4.6,10.0
Van,39.042,43.343999999999994,4.6,30.0
Balıkesir,39.254,27.9772,4.1,3.8
Muğla,36.4409,28.6356,4.3,13.0
Balıkesir,39.3776,27.8795,4.0,9.0
Giresun,40.4545,38.5316,4.0,3.0
Erzurum,40.6462,42.1161,4.7,48.0
Antalya,36.851,30.354,4.8,81.4
Erzurum,40.4769,42.1006,4.1,33.0
Muğla,37.0919,28.1544,4.9,25.7
Muğla,37.2276,28.4578,4.2,23.8
Muğla,37.234,28.678,5.0,32.5
Muğla,37.0263,28.0038,4.9,15.1
Erzurum,40.1859,42.0031,4.4,51.0
Erzurum,40.6542,42.5711,4.0,5.0
Bursa,40.1006,29.4119,4.1,7.0
Sakarya,40.7286,30.3814,4.5,6.6
Erzurum,40.0657,42.4227,4.6,10.0
Denizli,37.8283,29.4195,4.4,6.2
Bursa,40.0701,29.3713,4.0,8.0
Erzurum,40.6123,42.2509,4.7,10.0
Osmaniye,37.05,36.13,4.7,35.0
Bursa,40.1116,29.2916,4.1,2.1
Erzincan,39.841,39.308,4.6,51.0
Erzurum,40.3752,42.138000000000005,4.7,32.3
Muğla,36.8738,28.8202,4.5,15.0
Gümüşhane,39.939,39.2246,4.6,33.0
Erzincan,39.753,39.468,5.4,17.9
Bursa,40.1242,29.2767,4.4,7.2
Malatya,38.1584,38.0484,4.4,10.0
Erzurum,40.5502,42.2824,4.4,47.8
Kars,40.088,42.5263,4.5,33.0
Kars,40.0257,42.5179,4.4,3.0
Kütahya,39.321999999999996,29.346999999999998,4.6,5.7
Erzurum,40.5178,41.9522,4.4,10.0
Bursa,40.1552,29.2794,4.0,14.5
Bursa,40.1004,29.3592,4.6,3.6
Erzurum,40.4665,42.0363,4.7,10.0
Erzurum,40.324,42.083,4.8,35.0
Kars,40.323,42.208999999999996,4.6,35.0
Erzurum,40.376,42.24100000000001,4.8,35.0
Erzurum,40.654,42.3789,4.4,39.1
Bursa,40.1387,29.3779,4.7,10.0
Erzurum,40.3593,42.0106,5.0,3.0
Erzurum,40.366,42.196999999999996,5.5,7.6
Erzurum,40.2336,42.0347,4.8,10.0
Erzurum,40.6658,42.2479,4.7,10.0
Erzurum,40.8213,42.153999999999996,4.9,10.0
Kars,40.330999999999996,42.173,6.6,15.0
Bursa,40.1558,29.3011,4.3,17.6
Isparta,38.2198,30.927,4.0,9.0
Bursa,40.108000000000004,29.401999999999997,5.4,4.7
Uşak,38.8503,29.2145,4.2,10.0
Muğla,37.0078,28.0892,4.1,5.0
Çanakkale,39.4932,25.9874,4.1,10.3
İzmir,38.8305,27.0718,4.1,10.1
Manisa,39.1111,27.5704,4.0,10.0
Bingöl,38.7136,41.037,4.5,10.0
Van,39.0185,44.2017,4.3,39.8
Aydın,37.8417,27.5938,4.7,10.0
İzmir,38.2061,26.6187,4.5,9.5
Çanakkale,40.2288,27.1842,4.2,17.0
Antalya,36.6889,30.5406,4.7,7.4
Çanakkale,40.264,27.1643,4.1,4.3
Çanakkale,40.311,27.256,6.1,10.0
Denizli,37.7946,29.3481,4.1,10.0
Denizli,37.8393,29.4962,4.4,10.0
Erzurum,39.8397,42.0589,4.5,10.0
Balıkesir,39.4617,28.2395,4.2,10.2
İzmir,38.4431,26.5477,4.6,22.1
Muğla,37.1092,28.7909,4.1,10.0
Çanakkale,40.0165,26.8905,4.4,8.6
Muğla,36.8885,28.1868,4.1,11.2
Ankara,39.315,33.08,4.7,38.0
Erzincan,39.9325,38.6788,4.6,10.0
Antalya,37.1034,30.9464,4.4,101.2
İzmir,38.1125,27.1623,4.1,8.8
Erzincan,39.876999999999995,40.417,5.0,44.3
Van,38.739000000000004,44.181000000000004,4.6,15.0
Denizli,37.1133,29.3538,4.6,10.0
Denizli,37.0135,29.2394,4.4,10.0
Elazığ,38.3435,38.9681,4.2,25.2
Kütahya,39.1033,28.6752,4.3,11.5
Ankara,39.5073,33.0153,4.0,8.4
Kütahya,39.1679,29.2946,4.1,2.8
Manisa,39.0673,28.7053,4.6,7.3
Kastamonu,41.9531,32.8922,4.1,33.0
Muğla,36.7819,27.5174,4.5,37.5
Bursa,40.2038,28.9369,4.8,3.1
Ankara,39.4383,32.2614,4.5,10.0
Adıyaman,37.8274,38.1183,4.4,10.0
Bingöl,39.4474,40.3481,4.5,33.0
Manisa,39.0128,27.8311,4.1,17.0
Balıkesir,39.3389,28.2675,4.8,10.5
Balıkesir,39.3247,28.2618,4.9,4.6
Diyarbakır,38.4349,40.5816,4.3,33.0
Diyarbakır,38.424,40.597,4.9,40.2
Çanakkale,39.8837,26.5031,4.6,10.0
Denizli,37.4528,29.5292,4.5,17.1
Erzincan,39.8618,38.7251,4.3,33.0
Manisa,38.5192,28.461,4.6,31.4
Muş,39.135,41.876999999999995,4.7,35.0
Ardahan,41.0473,42.948,4.5,3.0
Tekirdağ,40.9766,27.8697,4.4,10.0
Kayseri,37.9879,35.2308,4.4,45.8
Malatya,39.0606,38.0339,4.2,10.0
Sivas,39.1271,38.1382,4.0,33.0
Bursa,40.3752,28.9501,4.3,11.0
Tekirdağ,40.9958,27.8284,4.6,25.1
Muğla,36.9959,28.0315,4.5,9.7
Muğla,37.0038,27.9795,4.3,1.3
Muğla,36.8915,27.7827,4.4,10.0
Muğla,36.9237,27.8942,4.1,8.2
Muğla,36.9243,27.8867,4.3,10.0
Muğla,36.981,27.8702,4.1,5.5
Muğla,36.9551,27.8068,4.1,10.0
Bursa,40.1403,28.8944,4.4,10.0
Muğla,36.9086,27.9,4.0,10.0
Muğla,36.9793,27.9224,4.7,10.1
Ağrı,39.336999999999996,43.676,4.8,15.0
Muğla,36.8669,27.8258,4.4,10.0
Sakarya,40.7501,30.546999999999997,4.1,15.5
Bursa,40.4507,29.0393,4.2,4.4
Adana,37.5913,35.8474,4.0,33.0
Bursa,40.4038,28.9825,4.0,10.0
Erzurum,39.918,42.21,4.7,35.0
Osmaniye,37.1078,36.4356,4.1,54.2
Erzurum,39.544000000000004,41.7615,4.4,10.0
Muğla,36.9323,28.8624,4.2,12.0
Diyarbakır,38.135999999999996,39.61,4.5,11.8
Kayseri,37.736999999999995,35.3817,4.2,59.1
İzmir,38.7589,26.9271,4.3,10.0
İzmir,38.6782,26.9079,4.4,10.0
Manisa,38.8926,28.1479,4.0,10.0
Konya,38.1634,32.1283,4.5,10.0
Tekirdağ,40.6021,27.3387,4.6,21.6
Kocaeli,40.7925,29.844,4.0,10.0
Çanakkale,39.5371,26.0757,4.1,10.0
Manisa,38.5874,28.1832,4.1,10.0
Muş,39.1383,41.8794,4.3,10.0
Erzurum,39.218,41.876999999999995,5.4,35.0
Erzurum,39.5272,41.7871,4.6,10.0
Erzurum,39.2165,41.8186,4.5,10.0
Erzurum,39.2675,41.8755,4.3,33.0
Kütahya,39.2712,29.0599,4.2,10.0
Çankırı,40.3828,33.3135,4.0,10.0
Kütahya,39.3278,29.0465,4.0,13.0
Muğla,36.6114,27.5156,4.5,145.6
Denizli,37.9164,28.8681,4.6,2.6
Kütahya,39.3893,29.0557,4.5,10.0
Kütahya,39.3309,29.12,4.3,16.5
Bursa,40.1476,28.74,4.9,10.0
Antalya,37.1163,31.9414,4.9,10.0
Amasya,40.6569,36.003,4.5,10.0
Burdur,37.0742,29.7798,4.6,20.7
Sivas,40.1414,38.2298,4.5,25.1
Sivas,38.8998,36.9768,4.3,83.6
Bursa,40.466,29.2109,4.1,10.0
Balıkesir,39.7323,27.8112,4.0,2.1
Denizli,37.2954,29.5443,4.2,10.0
Balıkesir,39.514,26.994,4.3,10.0
Bursa,40.7091,28.2574,4.0,3.3
Burdur,37.4193,30.3024,4.1,10.0
Malatya,38.0975,37.8935,4.5,10.0
Bursa,40.2973,28.9364,4.5,6.8
Bursa,40.2651,28.8984,4.0,2.1
Bursa,40.2259,28.8565,4.1,1.2
Antalya,37.0957,31.1576,4.0,126.0
Hatay,36.1718,35.8858,4.7,63.3
Sivas,40.0239,38.0486,4.5,33.0
Balıkesir,39.4107,27.9635,4.1,6.5
Denizli,37.4956,29.0083,4.2,10.0
Muğla,36.72,28.145,4.7,15.2
Kütahya,38.8883,29.9302,4.9,10.0
Tekirdağ,40.7945,28.0902,4.0,24.0
Erzurum,39.9376,40.6729,4.4,52.1
Konya,38.9952,33.0982,4.0,37.7
Konya,37.7306,31.7163,4.6,41.9
Tekirdağ,40.813,28.12,4.7,15.0
Hatay,36.4376,36.1787,4.4,35.9
Hatay,36.274,36.398,4.6,34.6
Trabzon,40.9697,40.2572,4.1,33.0
Adıyaman,38.06,38.571,5.0,12.8
Muğla,36.9034,28.6023,4.8,10.0
İzmir,38.0199,27.6483,4.7,15.0
İzmir,38.7958,26.6544,4.6,10.0
Manisa,39.2307,27.7136,4.2,10.0
Diyarbakır,38.3011,39.2872,4.2,10.0
Kütahya,39.2024,28.8961,4.3,10.0
Manisa,39.3239,27.5636,4.3,10.0
Muğla,36.8951,28.7497,4.1,1.2
Muğla,36.8981,28.8213,4.9,10.0
Adıyaman,37.9711,38.6084,4.5,64.3
Erzincan,39.91,40.31,5.3,37.0
Kahramanmaraş,37.6005,37.1496,4.0,63.9
Muğla,37.0,28.8,5.1,26.0
Isparta,38.1171,30.903000000000002,4.5,1.2
Isparta,38.053000000000004,30.873,4.4,1.9
Ankara,40.0926,33.1694,4.1,33.0
Osmaniye,37.6355,36.146,4.2,10.0
Balıkesir,39.3662,28.1221,4.1,10.0
İzmir,38.93,27.42,5.3,10.0
Bursa,39.8751,29.1371,4.1,20.6
Diyarbakır,38.536,40.84,5.1,56.3
Uşak,38.7967,29.1694,4.3,10.0
Mersin,36.214,33.948,4.2,51.2
Erzurum,40.1633,41.98,4.5,10.0
Konya,38.9673,31.7737,4.0,28.5
Adana,37.5652,35.9233,4.5,49.6
Konya,38.9044,32.6004,4.3,33.0
Kütahya,39.1976,28.9044,4.5,10.0
Kütahya,39.251,29.043000000000003,4.5,21.6
Kütahya,39.1413,28.9846,4.1,34.8
Erzincan,39.5849,40.1535,4.6,33.0
Muğla,37.0671,28.730999999999998,4.4,31.7
Manisa,39.071999999999996,28.8626,4.3,37.6
İzmir,38.7489,26.5175,4.0,15.0
Erzurum,40.6477,42.5712,4.3,3.0
Erzurum,40.4421,42.2021,4.0,10.0
Muğla,36.6806,27.3352,4.2,10.0
Muğla,36.9568,27.8381,4.6,10.0
Kütahya,39.2551,29.3866,4.6,6.0
Muğla,36.9527,27.8935,4.4,4.3
Muğla,36.9817,27.9185,4.6,6.9
Adıyaman,37.9129,38.1917,4.1,29.5
Kütahya,39.1028,29.3473,4.4,10.0
Bolu,40.2654,30.8346,4.2,10.0
Hatay,36.566,36.333,4.6,39.2
Bitlis,38.445,42.644,4.4,33.0
Adana,37.493,35.845,5.4,44.0
Muğla,36.8944,27.927,4.4,5.0
Muğla,36.830999999999996,27.9907,4.6,10.0
Muğla,36.9103,27.7562,4.6,10.0
Muğla,36.8006,27.7658,4.4,10.0
Antalya,36.9877,30.2909,4.6,31.7
Elazığ,38.41,39.8,5.0,35.0
Kütahya,39.32,28.83,4.0,8.0
Iğdır,39.9029,43.8467,4.5,50.2
Çankırı,40.82,33.73,4.0,1.0
Denizli,37.9931,28.9113,4.2,10.4
Balıkesir,39.6877,28.5734,5.0,10.0
Denizli,38.04,28.95,4.0,10.0
Elazığ,38.7206,38.7487,4.1,10.0
Balıkesir,39.649,28.697,5.3,4.4
Bolu,40.728,31.842,4.7,26.7
İzmir,38.9548,26.7629,4.6,10.0
İzmir,38.7228,26.6081,4.6,1.7
Muğla,36.8,29.0339,4.1,10.5
İzmir,38.638000000000005,26.680999999999997,4.6,10.7
İzmir,38.6814,26.5921,4.6,6.5
İzmir,38.719,26.671999999999997,4.6,3.8
İzmir,38.694,26.684,5.3,15.7
İzmir,38.73,26.53,4.0,7.0
İzmir,38.6924,26.7359,4.4,24.5
İzmir,38.794000000000004,26.607,5.8,14.8
Çankırı,40.8868,33.5791,4.1,10.0
Osmaniye,37.580999999999996,36.18,4.7,48.0
Erzurum,39.3272,41.5123,4.5,88.8
Van,39.12,43.91,5.0,44.0
Elazığ,38.5295,39.5434,4.5,10.0
Kahramanmaraş,38.06,36.57,4.0,10.0
Gümüşhane,39.9733,39.6379,4.4,42.1
Gümüşhane,39.91,39.6,5.0,11.0
Bursa,40.3,29.26,4.3,10.0
Kayseri,38.2592,36.4502,4.2,10.0
Muğla,36.5975,28.381,4.2,12.3
Çorum,40.536,34.96,4.6,9.9
Kahramanmaraş,38.047,37.42,4.6,26.8
Iğdır,39.9017,44.0692,4.4,10.0
Adıyaman,38.0963,38.4395,4.1,40.0
Kastamonu,41.0733,33.2109,4.1,2.0
Kütahya,39.3003,29.3301,4.6,10.0
Adıyaman,38.0298,38.4747,4.2,26.4
Adıyaman,38.001,38.591,4.5,37.1
Adıyaman,38.062,38.6451,4.6,30.6
Muğla,36.91,29.28,4.0,29.0
Bingöl,39.3286,41.0724,4.3,127.9
Burdur,37.556999999999995,30.038,4.6,22.3
Ankara,39.44,33.174,4.9,21.9
Denizli,37.5418,28.8114,4.8,10.0
Balıkesir,40.7856,27.6835,4.6,27.9
Kars,40.3542,42.6531,4.5,12.6
Bursa,40.1978,29.5804,4.3,10.0
İzmir,38.2,27.1,4.7,56.0
Denizli,37.22,28.99,4.9,10.0
Konya,38.2078,32.1952,4.3,33.0
Ardahan,40.9713,42.9016,4.3,38.5
Konya,37.8402,32.6553,4.4,41.1
Erzincan,39.6935,39.6677,4.4,41.8
Erzincan,39.7593,40.0137,4.6,53.8
Erzincan,39.629,39.876,4.7,7.0
Bursa,40.1397,28.7435,4.2,10.0
Gaziantep,37.08,36.797,4.4,43.3
Van,39.0033,43.5792,4.3,55.0
Ağrı,39.649,44.0999,4.9,56.2
Ağrı,39.5124,43.6919,4.4,55.5
Manisa,38.9321,27.8959,4.1,10.0
Erzurum,39.4336,41.4203,4.6,139.0
Denizli,37.48,28.86,5.0,5.0
Kars,40.1095,42.367,4.6,66.6
İzmir,38.473,27.2801,4.0,5.0
İzmir,38.368,27.211,5.3,21.2
Osmaniye,37.3102,36.1916,4.7,67.7
Kütahya,39.3624,29.1313,4.3,10.0
İzmir,38.358000000000004,27.211,4.8,15.2
Konya,37.7249,32.095,4.2,30.7
Aydın,37.937,27.9886,4.3,10.0
Aydın,37.9185,27.923000000000002,4.0,10.0
Aydın,37.94,27.93,4.0,4.0
Ağrı,39.31,43.53,5.0,38.0
Aydın,37.9685,28.0062,4.2,5.0
İzmir,38.0049,28.0308,4.0,10.0
Aydın,37.89,27.901999999999997,4.7,16.3
Kütahya,39.01,29.62,4.8,10.0
Konya,37.3665,31.9344,4.1,10.0
Çankırı,40.992,33.568000000000005,5.8,16.1
Van,39.1342,43.9041,4.9,33.5
Denizli,37.9935,28.7479,4.0,10.0
Aydın,37.9722,27.7299,4.2,10.0
Elazığ,38.5255,39.8101,4.3,33.0
Ağrı,39.5608,43.993,4.4,10.0
Erzurum,39.6227,41.1477,4.3,52.9
Balıkesir,39.4772,27.6313,4.1,10.0
Muğla,36.99,28.91,4.0,10.0
Elazığ,38.736,40.0488,4.5,4.1
Ağrı,39.4796,44.0899,4.7,37.7
Van,39.137,43.4238,4.1,28.0
Antalya,36.924,30.725,4.7,84.5
Muğla,36.846,27.500999999999998,4.8,41.6
Van,39.315,43.417,4.8,15.0
Elazığ,38.645,40.064,5.2,17.2
Balıkesir,39.631,28.6496,4.2,22.8
Muğla,36.5406,28.5393,4.1,64.8
Manisa,38.55,27.66,5.0,20.0
Erzincan,39.9008,40.0807,4.8,33.0
Erzurum,40.4758,41.6757,4.6,10.0
Van,38.9906,44.1001,4.7,33.0
Balıkesir,39.408,28.3024,4.2,19.3
Ağrı,39.226,43.648999999999994,5.3,15.8
Balıkesir,39.4807,27.383000000000003,4.1,4.0
Ağrı,39.29,43.62,5.0,46.0
Ağrı,39.3502,43.477,4.7,24.0
Ağrı,39.4598,43.6258,4.3,51.3
Ağrı,39.31,43.66,5.0,53.0
Iğdır,39.8953,44.2243,4.9,45.5
Van,39.0785,44.0641,4.4,33.0
Ağrı,39.4469,44.3869,4.1,58.4
Van,39.08,44.13,5.0,55.0
Ağrı,39.4869,43.7397,4.6,10.0
Iğdır,39.9019,43.8201,4.5,33.0
Van,38.977,44.153999999999996,5.0,10.0
Van,39.18,43.71,5.0,46.0
Ağrı,39.6253,43.6521,4.5,43.0
Van,39.09,43.71,5.0,49.0
Van,39.1621,43.6096,4.5,33.0
Van,39.12,44.0,5.1,10.0
Van,39.08,44.028999999999996,7.0,8.6
İzmir,38.4436,26.7845,4.2,39.0
İzmir,38.5167,26.7797,4.0,10.0
İzmir,38.6249,26.6964,4.5,33.0
İzmir,38.47,26.71,5.0,6.0
İzmir,38.5418,26.7423,4.6,19.0
İzmir,38.64,26.55,4.0,11.0
Gümüşhane,40.1122,38.9338,4.4,39.0
Diyarbakır,38.571,40.646,4.8,21.9
İzmir,38.2375,26.6958,4.0,19.0
Tunceli,39.443000000000005,39.981,4.7,7.0
Diyarbakır,38.46,40.944,5.0,18.9
Kütahya,39.3389,29.136,4.9,10.0
Kütahya,39.329,29.046999999999997,4.8,10.9
Bingöl,38.5841,40.5459,4.2,44.3
Denizli,37.735,29.014,5.1,14.2
Muğla,36.7285,27.4226,4.7,157.0
Denizli,37.842,28.7708,5.3,11.0
Adana,36.7114,35.8976,4.3,58.2
Adana,37.5484,35.8975,4.6,55.0
Kütahya,39.3668,29.0642,4.1,11.0
Diyarbakır,38.2942,40.4137,4.4,10.0
Diyarbakır,38.4474,40.0789,4.3,59.2
Kütahya,39.36,29.285,4.7,18.8
Kütahya,39.3217,29.2252,4.2,2.0
Kütahya,39.1823,29.0016,4.1,11.0
Kütahya,39.265,29.165,4.7,4.8
Kütahya,39.4771,29.1362,4.9,39.5
Ardahan,41.1314,42.912,4.2,10.0
Bursa,40.36,28.89,4.0,6.0
Kütahya,39.3709,29.3431,4.2,3.0
Kütahya,39.3504,29.364,4.2,5.0
Kütahya,39.2585,29.1697,4.5,8.0
Kütahya,39.304,29.217,4.6,15.0
Kütahya,39.2501,29.1792,4.1,10.0
Kütahya,39.2767,29.1649,4.5,23.9
Kütahya,39.26,29.22,4.0,10.0
Denizli,37.75,29.47,4.0,21.0
Kütahya,39.3326,29.1618,4.3,21.0
